127.0.0.1 - - [06/Jun/2021:17:00:21 +0800] "GET / HTTP/1.1" 404 679
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:08:17 +0800] "GET /tmkeshihua/jsp/demo/drink.jsp HTTP/1.1" 200 10829
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:08:21 +0800] "GET /tmkeshihua/ HTTP/1.1" 200 17247
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:08:24 +0800] "GET /tmkeshihua/jsp/demo/milk.jsp HTTP/1.1" 200 5319
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:08:26 +0800] "GET /tmkeshihua/CommodityServlet?action=show&id=3 HTTP/1.1" 200 5085
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:08:59 +0800] "POST /tmkeshihua/CommentServlet HTTP/1.1" 200 5210
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:09:03 +0800] "POST /tmkeshihua/CommentServlet HTTP/1.1" 200 5335
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:09:09 +0800] "GET /tmkeshihua/CommodityServlet?action=show&id=4 HTTP/1.1" 200 4958
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:09:28 +0800] "GET /tmkeshihua/jsp/demo/drink.jsp HTTP/1.1" 200 10829
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:09:30 +0800] "GET /tmkeshihua/jsp/demo/milk.jsp HTTP/1.1" 200 5319
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:09:33 +0800] "GET /tmkeshihua/jsp/demo/smilk.jsp HTTP/1.1" 200 8864
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:09:39 +0800] "GET /tmkeshihua/admin/login.jsp HTTP/1.1" 200 1846
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:09:46 +0800] "POST /tmkeshihua/LoginServlet HTTP/1.1" 200 1846
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:09:54 +0800] "POST /tmkeshihua/LoginServlet HTTP/1.1" 200 36341
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:09:54 +0800] "POST /tmkeshihua/bar.do HTTP/1.1" 200 3452
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:09:54 +0800] "POST /tmkeshihua/commoditydetail.do HTTP/1.1" 200 3452
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:09:54 +0800] "POST /tmkeshihua/repurchaserate.do HTTP/1.1" 200 3452
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:09:54 +0800] "POST /tmkeshihua/jhspricenumber.do HTTP/1.1" 200 3452
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:10:29 +0800] "GET /tmkeshihua/SpServlet?action=show HTTP/1.1" 200 17998
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:10:29 +0800] "GET /tmkeshihua/css/animate.css HTTP/1.1" 404 713
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:10:29 +0800] "GET /tmkeshihua/css/spinners.css HTTP/1.1" 404 714
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:10:29 +0800] "GET /tmkeshihua/css/animate.css HTTP/1.1" 404 713
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:10:29 +0800] "GET /tmkeshihua/css/spinners.css HTTP/1.1" 404 714
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:10:30 +0800] "POST /tmkeshihua/bar.do HTTP/1.1" 200 3452
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:10:30 +0800] "POST /tmkeshihua/bar.do HTTP/1.1" 200 3452
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:10:30 +0800] "POST /tmkeshihua/bar.do HTTP/1.1" 200 3452
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:10:30 +0800] "GET /tmkeshihua/less/icons/font-awesome/fonts/fontawesome-webfont.woff2?v=4.5.0 HTTP/1.1" 404 765
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:10:30 +0800] "GET /tmkeshihua/less/icons/font-awesome/fonts/fontawesome-webfont.woff?v=4.5.0 HTTP/1.1" 404 764
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:10:30 +0800] "GET /tmkeshihua/less/icons/font-awesome/fonts/fontawesome-webfont.ttf?v=4.5.0 HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:10:31 +0800] "GET /tmkeshihua/SpServlet?action=show HTTP/1.1" 200 17998
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:10:32 +0800] "GET /tmkeshihua/css/animate.css HTTP/1.1" 404 713
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:10:32 +0800] "GET /tmkeshihua/css/spinners.css HTTP/1.1" 404 714
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:10:32 +0800] "GET /tmkeshihua/css/animate.css HTTP/1.1" 404 713
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:10:32 +0800] "GET /tmkeshihua/css/spinners.css HTTP/1.1" 404 714
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:10:32 +0800] "POST /tmkeshihua/bar.do HTTP/1.1" 200 3452
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:10:32 +0800] "POST /tmkeshihua/bar.do HTTP/1.1" 200 3452
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:10:32 +0800] "POST /tmkeshihua/bar.do HTTP/1.1" 200 3452
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:10:32 +0800] "GET /tmkeshihua/less/icons/font-awesome/fonts/fontawesome-webfont.woff2?v=4.5.0 HTTP/1.1" 404 765
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:10:32 +0800] "GET /tmkeshihua/less/icons/font-awesome/fonts/fontawesome-webfont.woff?v=4.5.0 HTTP/1.1" 404 764
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:10:32 +0800] "GET /tmkeshihua/less/icons/font-awesome/fonts/fontawesome-webfont.ttf?v=4.5.0 HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:10:35 +0800] "GET /tmkeshihua/SpServlet?action=update HTTP/1.1" 200 9723
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:10:35 +0800] "GET /tmkeshihua/css/animate.css HTTP/1.1" 404 713
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:10:35 +0800] "GET /tmkeshihua/css/spinners.css HTTP/1.1" 404 714
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:10:55 +0800] "POST /tmkeshihua/bar.do HTTP/1.1" 200 3452
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:10:55 +0800] "POST /tmkeshihua/bar.do HTTP/1.1" 200 3452
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:10:55 +0800] "POST /tmkeshihua/bar.do HTTP/1.1" 200 3452
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:10:55 +0800] "GET /tmkeshihua/less/icons/font-awesome/fonts/fontawesome-webfont.woff2?v=4.5.0 HTTP/1.1" 404 765
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:10:55 +0800] "GET /tmkeshihua/less/icons/font-awesome/fonts/fontawesome-webfont.woff?v=4.5.0 HTTP/1.1" 404 764
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:10:55 +0800] "GET /tmkeshihua/less/icons/font-awesome/fonts/fontawesome-webfont.ttf?v=4.5.0 HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:10:57 +0800] "GET /tmkeshihua/SpServlet?action=add HTTP/1.1" 200 3040
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:10:57 +0800] "GET /tmkeshihua/css/animate.css HTTP/1.1" 404 713
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:10:57 +0800] "GET /tmkeshihua/css/spinners.css HTTP/1.1" 404 714
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:11:13 +0800] "POST /tmkeshihua/bar.do HTTP/1.1" 200 3452
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:11:13 +0800] "POST /tmkeshihua/bar.do HTTP/1.1" 200 3452
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:11:13 +0800] "POST /tmkeshihua/bar.do HTTP/1.1" 200 3452
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:11:13 +0800] "GET /tmkeshihua/less/icons/font-awesome/fonts/fontawesome-webfont.woff2?v=4.5.0 HTTP/1.1" 404 765
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:11:13 +0800] "GET /tmkeshihua/less/icons/font-awesome/fonts/fontawesome-webfont.woff?v=4.5.0 HTTP/1.1" 404 764
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:11:13 +0800] "GET /tmkeshihua/less/icons/font-awesome/fonts/fontawesome-webfont.ttf?v=4.5.0 HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:11:14 +0800] "GET /tmkeshihua/SpServlet?action=delete HTTP/1.1" 200 9723
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:11:14 +0800] "GET /tmkeshihua/css/animate.css HTTP/1.1" 404 713
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:11:14 +0800] "GET /tmkeshihua/css/spinners.css HTTP/1.1" 404 714
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:11:18 +0800] "POST /tmkeshihua/bar.do HTTP/1.1" 200 3452
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:11:18 +0800] "POST /tmkeshihua/bar.do HTTP/1.1" 200 3452
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:11:18 +0800] "POST /tmkeshihua/bar.do HTTP/1.1" 200 3452
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:11:18 +0800] "GET /tmkeshihua/less/icons/font-awesome/fonts/fontawesome-webfont.woff2?v=4.5.0 HTTP/1.1" 404 765
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:11:19 +0800] "GET /tmkeshihua/less/icons/font-awesome/fonts/fontawesome-webfont.woff?v=4.5.0 HTTP/1.1" 404 764
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:11:19 +0800] "GET /tmkeshihua/less/icons/font-awesome/fonts/fontawesome-webfont.ttf?v=4.5.0 HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:11:43 +0800] "GET /tmkeshihua/DealServlet?action=show HTTP/1.1" 200 23558
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:11:43 +0800] "GET /tmkeshihua/css/animate.css HTTP/1.1" 404 713
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:11:44 +0800] "GET /tmkeshihua/css/spinners.css HTTP/1.1" 404 714
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:11:44 +0800] "GET /tmkeshihua/css/animate.css HTTP/1.1" 404 713
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:11:44 +0800] "GET /tmkeshihua/css/spinners.css HTTP/1.1" 404 714
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:11:44 +0800] "POST /tmkeshihua/bar.do HTTP/1.1" 200 3452
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:11:44 +0800] "GET /tmkeshihua/less/icons/font-awesome/fonts/fontawesome-webfont.woff2?v=4.5.0 HTTP/1.1" 404 765
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:11:44 +0800] "GET /tmkeshihua/less/icons/font-awesome/fonts/fontawesome-webfont.woff?v=4.5.0 HTTP/1.1" 404 764
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:11:44 +0800] "GET /tmkeshihua/less/icons/font-awesome/fonts/fontawesome-webfont.ttf?v=4.5.0 HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:11:48 +0800] "GET /tmkeshihua/SpServlet?action=show HTTP/1.1" 200 17998
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:11:48 +0800] "GET /tmkeshihua/css/animate.css HTTP/1.1" 404 713
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:11:48 +0800] "GET /tmkeshihua/css/spinners.css HTTP/1.1" 404 714
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:11:48 +0800] "GET /tmkeshihua/css/animate.css HTTP/1.1" 404 713
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:11:48 +0800] "GET /tmkeshihua/css/spinners.css HTTP/1.1" 404 714
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:11:48 +0800] "POST /tmkeshihua/bar.do HTTP/1.1" 200 3452
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:11:48 +0800] "POST /tmkeshihua/bar.do HTTP/1.1" 200 3452
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:11:48 +0800] "POST /tmkeshihua/bar.do HTTP/1.1" 200 3452
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:11:48 +0800] "GET /tmkeshihua/less/icons/font-awesome/fonts/fontawesome-webfont.woff2?v=4.5.0 HTTP/1.1" 404 765
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:11:48 +0800] "GET /tmkeshihua/less/icons/font-awesome/fonts/fontawesome-webfont.woff?v=4.5.0 HTTP/1.1" 404 764
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:11:48 +0800] "GET /tmkeshihua/less/icons/font-awesome/fonts/fontawesome-webfont.ttf?v=4.5.0 HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:11:50 +0800] "GET /tmkeshihua/DealServlet?action=show HTTP/1.1" 200 23558
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:11:50 +0800] "GET /tmkeshihua/css/animate.css HTTP/1.1" 404 713
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:11:50 +0800] "GET /tmkeshihua/css/spinners.css HTTP/1.1" 404 714
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:11:50 +0800] "GET /tmkeshihua/css/animate.css HTTP/1.1" 404 713
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:11:50 +0800] "GET /tmkeshihua/css/spinners.css HTTP/1.1" 404 714
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:11:50 +0800] "POST /tmkeshihua/bar.do HTTP/1.1" 200 3452
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:11:51 +0800] "GET /tmkeshihua/less/icons/font-awesome/fonts/fontawesome-webfont.woff2?v=4.5.0 HTTP/1.1" 404 765
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:11:51 +0800] "GET /tmkeshihua/less/icons/font-awesome/fonts/fontawesome-webfont.woff?v=4.5.0 HTTP/1.1" 404 764
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:11:51 +0800] "GET /tmkeshihua/less/icons/font-awesome/fonts/fontawesome-webfont.ttf?v=4.5.0 HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:12:17 +0800] "GET /tmkeshihua/UserServlet?action=show HTTP/1.1" 200 8416
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:12:17 +0800] "GET /tmkeshihua/css/animate.css HTTP/1.1" 404 713
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:12:17 +0800] "GET /tmkeshihua/css/spinners.css HTTP/1.1" 404 714
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:12:17 +0800] "GET /tmkeshihua/css/animate.css HTTP/1.1" 404 713
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:12:17 +0800] "GET /tmkeshihua/css/spinners.css HTTP/1.1" 404 714
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:12:18 +0800] "GET /tmkeshihua/less/icons/font-awesome/fonts/fontawesome-webfont.woff2?v=4.5.0 HTTP/1.1" 404 765
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:12:18 +0800] "GET /tmkeshihua/less/icons/font-awesome/fonts/fontawesome-webfont.woff?v=4.5.0 HTTP/1.1" 404 764
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:12:18 +0800] "GET /tmkeshihua/less/icons/font-awesome/fonts/fontawesome-webfont.ttf?v=4.5.0 HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:12:24 +0800] "GET /tmkeshihua/KhServlet?action=show HTTP/1.1" 200 12698
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:12:24 +0800] "GET /tmkeshihua/css/animate.css HTTP/1.1" 404 713
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:12:24 +0800] "GET /tmkeshihua/css/spinners.css HTTP/1.1" 404 714
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:12:24 +0800] "GET /tmkeshihua/css/animate.css HTTP/1.1" 404 713
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:12:24 +0800] "GET /tmkeshihua/css/spinners.css HTTP/1.1" 404 714
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:12:25 +0800] "POST /tmkeshihua/bar.do HTTP/1.1" 200 3452
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:12:25 +0800] "GET /tmkeshihua/less/icons/font-awesome/fonts/fontawesome-webfont.woff2?v=4.5.0 HTTP/1.1" 404 765
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:12:25 +0800] "GET /tmkeshihua/less/icons/font-awesome/fonts/fontawesome-webfont.woff?v=4.5.0 HTTP/1.1" 404 764
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:12:25 +0800] "GET /tmkeshihua/less/icons/font-awesome/fonts/fontawesome-webfont.ttf?v=4.5.0 HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:12:49 +0800] "GET /tmkeshihua/SpServlet?action=show HTTP/1.1" 200 17998
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:12:49 +0800] "GET /tmkeshihua/css/animate.css HTTP/1.1" 404 713
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:12:49 +0800] "GET /tmkeshihua/css/spinners.css HTTP/1.1" 404 714
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:12:49 +0800] "GET /tmkeshihua/css/animate.css HTTP/1.1" 404 713
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:12:49 +0800] "GET /tmkeshihua/css/spinners.css HTTP/1.1" 404 714
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:12:49 +0800] "POST /tmkeshihua/bar.do HTTP/1.1" 200 3452
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:12:49 +0800] "POST /tmkeshihua/bar.do HTTP/1.1" 200 3452
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:12:49 +0800] "POST /tmkeshihua/bar.do HTTP/1.1" 200 3452
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:12:49 +0800] "GET /tmkeshihua/less/icons/font-awesome/fonts/fontawesome-webfont.woff2?v=4.5.0 HTTP/1.1" 404 765
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:12:49 +0800] "GET /tmkeshihua/less/icons/font-awesome/fonts/fontawesome-webfont.woff?v=4.5.0 HTTP/1.1" 404 764
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:12:49 +0800] "GET /tmkeshihua/less/icons/font-awesome/fonts/fontawesome-webfont.ttf?v=4.5.0 HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:12:57 +0800] "GET /tmkeshihua/DealServlet?action=show HTTP/1.1" 200 23558
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:12:57 +0800] "GET /tmkeshihua/css/animate.css HTTP/1.1" 404 713
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:12:57 +0800] "GET /tmkeshihua/css/spinners.css HTTP/1.1" 404 714
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:12:57 +0800] "GET /tmkeshihua/css/animate.css HTTP/1.1" 404 713
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:12:57 +0800] "GET /tmkeshihua/css/spinners.css HTTP/1.1" 404 714
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:12:57 +0800] "POST /tmkeshihua/bar.do HTTP/1.1" 200 3452
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:12:57 +0800] "GET /tmkeshihua/less/icons/font-awesome/fonts/fontawesome-webfont.woff2?v=4.5.0 HTTP/1.1" 404 765
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:12:57 +0800] "GET /tmkeshihua/less/icons/font-awesome/fonts/fontawesome-webfont.woff?v=4.5.0 HTTP/1.1" 404 764
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:12:57 +0800] "GET /tmkeshihua/less/icons/font-awesome/fonts/fontawesome-webfont.ttf?v=4.5.0 HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:13:02 +0800] "GET /tmkeshihua/SpServlet?action=show HTTP/1.1" 200 17998
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:13:02 +0800] "GET /tmkeshihua/css/animate.css HTTP/1.1" 404 713
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:13:02 +0800] "GET /tmkeshihua/css/spinners.css HTTP/1.1" 404 714
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:13:02 +0800] "GET /tmkeshihua/css/animate.css HTTP/1.1" 404 713
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:13:02 +0800] "GET /tmkeshihua/css/spinners.css HTTP/1.1" 404 714
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:13:02 +0800] "POST /tmkeshihua/bar.do HTTP/1.1" 200 3452
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:13:02 +0800] "POST /tmkeshihua/bar.do HTTP/1.1" 200 3452
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:13:02 +0800] "POST /tmkeshihua/bar.do HTTP/1.1" 200 3452
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:13:02 +0800] "GET /tmkeshihua/less/icons/font-awesome/fonts/fontawesome-webfont.woff2?v=4.5.0 HTTP/1.1" 404 765
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:13:03 +0800] "GET /tmkeshihua/less/icons/font-awesome/fonts/fontawesome-webfont.woff?v=4.5.0 HTTP/1.1" 404 764
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:13:03 +0800] "GET /tmkeshihua/less/icons/font-awesome/fonts/fontawesome-webfont.ttf?v=4.5.0 HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:13:04 +0800] "GET /tmkeshihua/AdminhomeServlet?action=adminhome HTTP/1.1" 200 36341
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:13:04 +0800] "POST /tmkeshihua/bar.do HTTP/1.1" 200 3452
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:13:04 +0800] "POST /tmkeshihua/commoditydetail.do HTTP/1.1" 200 3452
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:13:04 +0800] "POST /tmkeshihua/repurchaserate.do HTTP/1.1" 200 3452
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:13:04 +0800] "POST /tmkeshihua/jhspricenumber.do HTTP/1.1" 200 3452
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:13:24 +0800] "GET /tmkeshihua/DealServlet?action=show HTTP/1.1" 200 23558
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:13:24 +0800] "GET /tmkeshihua/css/animate.css HTTP/1.1" 404 713
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:13:24 +0800] "GET /tmkeshihua/css/spinners.css HTTP/1.1" 404 714
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:13:24 +0800] "GET /tmkeshihua/css/animate.css HTTP/1.1" 404 713
0:0:0:0:0:0:0:1 - - [06/Jun/2021:17:13:24 +0800] "GET /tmkeshihua/css/spinners.css HTTP/1.1" 404 714
