127.0.0.1 - - [01/May/2021:15:15:42 +0800] "GET / HTTP/1.1" 404 679
0:0:0:0:0:0:0:1 - - [01/May/2021:15:15:55 +0800] "GET /tmkeshihua/ HTTP/1.1" 500 12993
0:0:0:0:0:0:0:1 - - [01/May/2021:15:16:15 +0800] "GET /tmkeshihua/ HTTP/1.1" 500 12993
0:0:0:0:0:0:0:1 - - [01/May/2021:15:17:09 +0800] "GET /tmkeshihua/ HTTP/1.1" 200 17246
0:0:0:0:0:0:0:1 - - [01/May/2021:15:17:09 +0800] "GET /tmkeshihua/css/index.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/May/2021:15:17:09 +0800] "GET /tmkeshihua/css/header.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/May/2021:15:17:42 +0800] "GET /tmkeshihua/ HTTP/1.1" 200 17246
0:0:0:0:0:0:0:1 - - [01/May/2021:15:17:42 +0800] "GET /tmkeshihua/css/index.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/May/2021:15:17:42 +0800] "GET /tmkeshihua/css/header.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/May/2021:15:17:43 +0800] "GET /favicon.ico HTTP/1.1" 404 690
0:0:0:0:0:0:0:1 - - [01/May/2021:15:18:19 +0800] "GET /tmkeshihua/jsp/demo/drink.jsp HTTP/1.1" 200 10828
0:0:0:0:0:0:0:1 - - [01/May/2021:15:33:43 +0800] "POST /tmkeshihua/LoginServlet HTTP/1.1" 200 1704
0:0:0:0:0:0:0:1 - - [01/May/2021:15:33:43 +0800] "GET /tmkeshihua/images/sg2.jpg HTTP/1.1" 404 712
0:0:0:0:0:0:0:1 - - [01/May/2021:15:33:45 +0800] "GET /tmkeshihua/RegisterServlet?action=Register HTTP/1.1" 200 2076
0:0:0:0:0:0:0:1 - - [01/May/2021:16:22:14 +0800] "POST /tmkeshihua/LoginServlet HTTP/1.1" 200 1704
0:0:0:0:0:0:0:1 - - [01/May/2021:16:49:26 +0800] "POST /tmkeshihua/LoginServlet HTTP/1.1" 200 1429
0:0:0:0:0:0:0:1 - - [01/May/2021:16:49:27 +0800] "GET /tmkeshihua/index.jsp HTTP/1.1" 200 17247
0:0:0:0:0:0:0:1 - - [01/May/2021:16:49:27 +0800] "GET /tmkeshihua/images/yl_kl.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/May/2021:16:49:27 +0800] "GET /tmkeshihua/images/yl_jdb.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/May/2021:16:49:27 +0800] "GET /tmkeshihua/images/nn_jd.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/May/2021:16:49:27 +0800] "GET /tmkeshihua/images/yl_ht.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/May/2021:16:49:27 +0800] "GET /tmkeshihua/images/nn_tls.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/May/2021:16:49:27 +0800] "GET /tmkeshihua/images/nn_zgl.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/May/2021:16:49:27 +0800] "GET /tmkeshihua/images/sn_rx.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/May/2021:16:49:27 +0800] "GET /tmkeshihua/images/sn_cz.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/May/2021:16:49:27 +0800] "GET /tmkeshihua/images/sn_kfe.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/May/2021:16:49:27 +0800] "GET /tmkeshihua/images/yl_kf.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/May/2021:16:49:57 +0800] "GET /tmkeshihua/CartServlet?action=ShowCart HTTP/1.1" 200 4647
0:0:0:0:0:0:0:1 - - [01/May/2021:16:50:06 +0800] "POST /tmkeshihua/CartServlet HTTP/1.1" 200 5078
0:0:0:0:0:0:0:1 - - [01/May/2021:16:50:15 +0800] "POST /tmkeshihua/PayServlet HTTP/1.1" 200 6342
0:0:0:0:0:0:0:1 - - [01/May/2021:16:50:20 +0800] "GET /tmkeshihua/CartServlet?action=ShowOrder HTTP/1.1" 200 6342
0:0:0:0:0:0:0:1 - - [01/May/2021:16:54:28 +0800] "GET /tmkeshihua/CartServlet?action=ShowCart HTTP/1.1" 200 4647
0:0:0:0:0:0:0:1 - - [01/May/2021:16:56:03 +0800] "GET /tmkeshihua/CartServlet?action=ShowOrder HTTP/1.1" 200 6342
0:0:0:0:0:0:0:1 - - [01/May/2021:16:57:42 +0800] "GET /tmkeshihua/CartServlet?action=ShowCart HTTP/1.1" 200 4647
0:0:0:0:0:0:0:1 - - [01/May/2021:16:59:32 +0800] "POST /tmkeshihua/CartServlet HTTP/1.1" 200 5078
0:0:0:0:0:0:0:1 - - [01/May/2021:19:20:44 +0800] "POST /tmkeshihua/SearchServlet HTTP/1.1" 200 4593
0:0:0:0:0:0:0:1 - - [01/May/2021:19:20:44 +0800] "GET /tmkeshihua/images/logo.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/May/2021:20:09:26 +0800] "GET /tmkeshihua/jsp/demo/smilk.jsp HTTP/1.1" 200 8863
0:0:0:0:0:0:0:1 - - [01/May/2021:20:10:18 +0800] "GET /tmkeshihua/CommodityServlet?action=show&id=7 HTTP/1.1" 200 5000
0:0:0:0:0:0:0:1 - - [01/May/2021:22:39:50 +0800] "GET /tmkeshihua/ HTTP/1.1" 200 17246
0:0:0:0:0:0:0:1 - - [01/May/2021:22:39:50 +0800] "GET /tmkeshihua/images/logo.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/May/2021:22:39:50 +0800] "GET /tmkeshihua/images/nn_jd.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/May/2021:22:39:50 +0800] "GET /tmkeshihua/images/nn_tls.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/May/2021:22:39:50 +0800] "GET /tmkeshihua/images/nn_zgl.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/May/2021:22:39:50 +0800] "GET /tmkeshihua/images/yl_jdb.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/May/2021:22:39:50 +0800] "GET /tmkeshihua/images/yl_ht.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/May/2021:22:39:50 +0800] "GET /tmkeshihua/images/yl_kl.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/May/2021:22:39:50 +0800] "GET /tmkeshihua/images/sn_kfe.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/May/2021:22:39:50 +0800] "GET /tmkeshihua/images/sn_cz.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/May/2021:22:39:50 +0800] "GET /tmkeshihua/images/yl_kf.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/May/2021:22:39:50 +0800] "GET /tmkeshihua/images/sn_rx.jpg HTTP/1.1" 304 -
